"","SSB_MSY_re","TotYield_MSY_re","SSB_Unfished_re","depletion_re","params_on_bound_re","NatM_p_1_Fem_GP_1_re","L_at_Amin_Fem_GP_1_re","L_at_Amax_Fem_GP_1_re","VonBert_K_Fem_GP_1_re","CV_young_Fem_GP_1_re","CV_old_Fem_GP_1_re","Wtlen_1_Fem_re","Wtlen_2_Fem_re","Mat50._Fem_re","Mat_slope_Fem_re","Eggs.kg_inter_Fem_re","Eggs.kg_slope_wt_Fem_re","RecrDist_GP_1_re","RecrDist_Area_1_re","RecrDist_Seas_1_re","CohortGrowDev_re","SR_LN_R0_re","SR_BH_steep_re","SR_sigmaR_re","SR_envlink_re","SR_R1_offset_re","SR_autocorr_re","InitF_1Fishery_re","LnQ_base_1_Fishery_re","LnQ_base_2_Survey_re","LnQ_base_3_CPUE_re","AgeSel_1P_1_Fishery_re","AgeSel_1P_2_Fishery_re","AgeSel_1P_3_Fishery_re","AgeSel_1P_4_Fishery_re","AgeSel_1P_5_Fishery_re","AgeSel_1P_6_Fishery_re","AgeSel_2P_1_Survey_re","AgeSel_2P_2_Survey_re","AgeSel_2P_3_Survey_re","AgeSel_2P_4_Survey_re","AgeSel_2P_5_Survey_re","AgeSel_2P_6_Survey_re","Catch_endyear_re","NLL_TOTAL_re","NLL_Catch_re","NLL_Equil_catch_re","NLL_Survey_re","NLL_Discard_re","NLL_Mean_body_wt_re","NLL_Length_comp_re","NLL_Age_comp_re","NLL_Size_at_age_re","NLL_SizeFreq_re","NLL_Morphcomp_re","NLL_Tag_comp_re","NLL_Tag_negbin_re","NLL_Recruitment_re","NLL_Forecast_Recruitment_re","NLL_Parm_priors_re","NLL_Parm_softbounds_re","NLL_Parm_devs_re","NLL_Crash_Pen_re","SizeSel_1P_1_Fishery_re","SizeSel_1P_2_Fishery_re","SizeSel_1P_3_Fishery_re","SizeSel_1P_4_Fishery_re","SizeSel_1P_5_Fishery_re","SizeSel_1P_6_Fishery_re","SizeSel_2P_1_Survey_re","SizeSel_2P_2_Survey_re","SizeSel_2P_3_Survey_re","SizeSel_2P_4_Survey_re","SizeSel_2P_5_Survey_re","SizeSel_2P_6_Survey_re"
"30",-0.0669884689876908,-0.0597685624312327,-0.0629617366351242,0.201823343808544,NA,0,-0.0361501902641593,0.00146337863340667,0.0225465754566968,0.13426,-0.0541750000000001,0,0,0,0,0,NA,NA,NA,NA,0,-0.00663274057979296,0,0,NA,NA,NA,NA,NA,-Inf,NA,-0.0466046511627907,0,-0.125302727272727,0,0,0,-0.106577142857143,0,-0.31781,0,0,0,0,-3.78594354417146,-0.999988171422276,NA,-0.932590181848416,NA,NA,181014.154353549,69380.6443594646,NA,NA,NA,NA,NA,-0.943429357169665,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",-0.205950635124909,-0.386634290700763,-0.260004995672354,-0.540193603028949,Inf,0,-0.995,0.188440573964934,-0.0305921459359518,-0.84714,-0.339175,0,0,0,0,0,NA,NA,NA,NA,0,-0.0581498846894238,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.208516279069767,0,-0.57093,0,0,0,-0.196357142857143,0,-0.901742727272727,0,0,0,0,-1.74529239020101,-0.999731956037165,NA,-0.935327608255831,NA,NA,173809.161355905,NA,NA,NA,NA,NA,NA,-1.31886143782979,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.0925473831827647,-0.0701991880714801,0.072056183887214,-0.0288782110892993,NA,0,-0.0668924573287228,0.0985482187476937,-0.293352771523626,0.07965,-0.16829,0,0,0,0,0,NA,NA,NA,NA,0,0.00445994625192989,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.3018,0,-2.41067272727273,0,0,0,0.391205714285714,0,0.7559,0,0,0,0,-1.77937352276297,-0.999983806242459,NA,-0.954602035847062,NA,NA,177496.887725227,NA,NA,NA,NA,NA,NA,-1.30860488684482,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",0.623401498988845,0.42688318093865,0.572207796734224,0.436305990062819,Inf,0,-0.368075884609919,0.0314436630855359,0.198916522174202,-0.99499755,-0.0571050000000001,0,0,0,0,0,NA,NA,NA,NA,0,0.0321916633312369,0,0,NA,NA,NA,NA,NA,-Inf,NA,-0.28543488372093,0,-0.27129,0,0,0,-0.493705714285714,0,-1.17172909090909,0,0,0,0,-1.74880239364891,-0.99999595321068,NA,-0.934447070747863,NA,NA,180951.003094655,NA,NA,NA,NA,NA,NA,-1.36939256393085,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",-0.442052066988469,-0.255088211860227,-0.373532230800063,-0.802053007911615,NA,0,1.43534176495666,0.0294721082984533,0.833084605010797,0.0188999999999999,-0.15258,0,0,0,0,0,NA,NA,NA,NA,0,-0.0781929593839936,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.759304651162791,0,-0.703199090909091,0,0,0,2.59948571428571,0,4.50680909090909,0,0,0,0,-1.60214037597058,-0.996055622410641,NA,-0.932999172516461,NA,NA,154761.637646335,NA,NA,NA,NA,NA,NA,-1.37447950647932,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",-0.0630250843341556,-0.300706453693516,-0.117463360228639,-0.538433178270165,NA,0,-0.0727661724535393,0.221223207413889,-0.302930968545213,-0.4768,-0.43929,0,0,0,0,0,NA,NA,NA,NA,0,-0.0367659671793699,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.207646511627907,0,-0.309374545454545,0,0,0,0.00853999999999999,0,0.2043,0,0,0,0,-1.78648702462335,-0.999947711260037,NA,-0.937069282939982,NA,NA,181365.100398969,NA,NA,NA,NA,NA,NA,-1.26826489883197,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",-0.243570723114613,-0.310957999772356,-0.252577708845245,-0.769177982263389,NA,0,-0.131227006457929,0.139531254942066,0.233850630734769,-0.35446,-0.244875,0,0,0,0,0,NA,NA,NA,NA,0,-0.0677120856919586,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.485330232558139,0,-1.14829818181818,0,0,0,-0.383705714285714,0,-0.897591818181818,0,0,0,0,-1.75550596822754,-0.99245033711024,NA,-0.939699017709731,NA,NA,188232.197001357,NA,NA,NA,NA,NA,NA,-1.41307580933718,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",-0.313090285645878,-0.286955268050233,-0.294881759406096,-0.653284229128559,NA,0,-0.118247990778899,0.0604202469187867,0.061943416463227,-0.00104000000000007,0.0816649999999999,0,0,0,0,0,NA,NA,NA,NA,0,-0.0526340366325498,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.301383720930233,0,-3.00115454545455,0,0,0,0.0251342857142857,0,-0.0482909090909091,0,0,0,0,-1.85734450582855,9.77833178399392,NA,-0.953864427314083,NA,NA,188190.759421988,NA,NA,NA,NA,NA,NA,-1.30140150663547,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",-0.275470197656173,-0.22996547406761,-0.254932645557046,-0.610256843764091,NA,0,-0.119329575418818,0.0281710930004533,0.488496674516705,-0.022225,-0.0339600000000001,0,0,0,0,0,NA,NA,NA,NA,0,-0.0504783959441171,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.399260465116279,0,-0.794692727272727,0,0,0,-0.40782,0,-1.16518909090909,0,0,0,0,-1.72769781146864,-0.999676190502112,NA,-0.932327287556469,NA,NA,182543.396153317,NA,NA,NA,NA,NA,NA,-1.43019351858121,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",-0.0905421756288184,-0.263986037864704,-0.135020244090875,-0.506289912272783,NA,0,-0.313721124848026,0.130999799681599,0.0305518893288361,-0.7955925,-0.297605,0,0,0,0,0,NA,NA,NA,NA,0,-0.0400251586711647,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.325741860465116,0,-0.389751818181818,0,0,0,-0.394382857142857,0,-0.979431363636364,0,0,0,0,-1.68841021097514,-0.999961781555354,NA,-0.940545505655791,NA,NA,168883.520787444,NA,NA,NA,NA,NA,NA,-1.35992136694803,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
