"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","B","E","F","I","L","R","X","species","year","ID"
"8913",77124.6,24326.9,0,98758.6,20610.1,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",13,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8914",80537.6,4190.58,0,99132.3,19307.8,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",14,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8915",78573.6,17928,0,96010.8,25683.8,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",15,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8916",75254.9,59648,0,91295,35557.9,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",16,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8917",70330.2,20900.6,0,86026.6,20727.1,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",17,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8918",65871.3,115621,0,81725,55829.4,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",18,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8919",66398.8,15840.8,0,79233.4,22340.5,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",19,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8920",70044,23792.5,0,77648.6,14882.1,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",20,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8921",79386.5,19273.8,0,78410.5,18910,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",21,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8922",87330.9,28166.5,0,78807.1,27865.5,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",22,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8923",87443.1,63838.9,0,75950.1,46914.7,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",23,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8924",84754.5,18276.6,0,72272.2,23291.9,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",24,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8925",82466.9,6732.51,0,70317.1,43087.5,0,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",25,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8926",83738.8,16969,0.07,71205.7,18084.4,0.0827429,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",26,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8927",78924.2,30093.4,0.07,67379.8,26548.3,0.0820715,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",27,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8928",70110.4,20041.9,0.07,64184.6,17363.3,0.0758455,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",28,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8929",61482.1,31917.7,0.07,60975.2,29721.4,0.0691441,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",29,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8930",55856,24591.3,0.07,57240.3,34653.2,0.0676377,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",30,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8931",52105.5,76895.2,0.07,53700.9,48980.4,0.0677322,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",31,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8932",49762.5,48522.9,0.07,51389.3,46149.8,0.0677938,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",32,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8933",49492.2,46012.4,0.07,51557.9,29585.6,0.0676756,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",33,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8934",54236.5,23579,0.07,54362.4,24741.5,0.0703445,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",34,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8935",61156.3,44180.3,0.07,57922.4,58174,0.0753016,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",35,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8936",65167.4,12062.9,0.07,59015.6,18660.8,0.0781155,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",36,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8937",65706,7601.85,0.07,58284.6,16058.8,0.0795775,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",37,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8938",64748,17042.5,0.07,59301,16299,0.0764294,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",38,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8939",61496.7,18717.4,0.07,59023.2,12981.9,0.0722427,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",39,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8940",55100.7,34662.6,0.07,55296.9,23315.9,0.0690906,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",40,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8941",49013.3,37841,0.07,50761.3,23424.6,0.0670364,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",41,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8942",44943.3,31518.5,0.07,46421,55320.8,0.0678715,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",42,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8943",43851.8,28898.8,0.07,43405.2,21713.5,0.0714166,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",43,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8944",45321.3,62400.8,0.07,42633.7,35610.7,0.0751203,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",44,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8945",47069.7,35747,0.07,45192.8,27605.3,0.0736962,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",45,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8946",48727.5,22099.9,0.07,47720.3,31620.6,0.0715572,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",46,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8947",52880.7,31566.5,0.07,48864.2,30193.4,0.0766467,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",47,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8948",56905.8,108383,0.07,49519.9,70399,0.0817578,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",48,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8949",57197.5,33714.6,0.07,49596.5,33543.3,0.0815478,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",49,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8950",57781.2,25063.4,0.07,50722.3,28495.2,0.080313,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",50,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8951",65419.6,23889.4,0.07,55371.3,28733.7,0.0835225,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",51,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8952",72468.8,11725.1,0.07,59231.7,9612.56,0.0868947,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",52,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8953",71931,40348,0.07,58968.6,31814.9,0.0859094,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",53,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8954",67876.3,17708.4,0.07,56779.7,26033.3,0.0837901,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",54,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8955",62345.5,16152.9,0.07,52855.2,15524.2,0.0825084,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",55,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8956",58404.9,3689.11,0.07,49683.6,7790.29,0.0823795,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",56,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8957",55214.3,24047.9,0.07,47839.7,27894.8,0.0809348,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",57,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8958",50500.9,26314.6,0.07,44898.6,28452.5,0.0783018,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",58,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8959",44873.5,15168.7,0.07,40976.5,11599.1,0.0762134,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",59,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8960",40815.3,29781.1,0.07,38901.4,16431.6,0.0729165,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",60,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8961",39299.6,33664.2,0.07,38850.7,28002.5,0.0704758,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",61,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8962",38173,15967.8,0.07,37825.3,22595.3,0.070768,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",62,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8963",38087.4,39656.1,0.07,36181,55343.1,0.0743568,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",63,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8964",39534.1,35439.8,0.07,35932.1,42149.4,0.0778397,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",64,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8965",40332.2,25562.1,0.07,37196.4,21245.6,0.0759262,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",65,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8966",41844,21333,0.07,41682.2,23760.3,0.0697697,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",66,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8967",44585.6,26114.3,0.07,47332,33504.1,0.0653064,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",67,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8968",45997.5,33112,0.07,49666.8,36055.3,0.0644182,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",68,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8969",45711.6,16415.7,0.07,49674.1,17741.5,0.0642769,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",69,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8970",45207.2,23453.3,0.07,50226,31542.5,0.0628138,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",70,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8971",45392.9,14812.3,0.07,51413.3,17848.1,0.0614993,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",71,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8972",44729.8,43058.2,0.07,51222.3,32347.1,0.0608672,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",72,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8973",43124.9,20282.6,0.07,50393.3,23476.5,0.0596929,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",73,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8974",41636.2,8319.51,0.07,49402.6,10451.2,0.0588813,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",74,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8975",42123.7,28164.8,0.07,48788.3,35909.6,0.0605262,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",75,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8976",42755.1,14766.7,0.07,48051.6,20108.5,0.0627065,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",76,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8977",40838.3,57471.6,0.07,45877,61849.5,0.062293,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",77,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8978",39146,18720.2,0.07,44924.4,22054.3,0.0607451,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",78,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8979",38766.6,9430,0.07,45776.9,9989.29,0.0590189,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",79,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8980",41415.9,36715.2,0.07,49477.7,38444.4,0.0584615,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",80,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8981",43832.7,15702.2,0.07,52195.8,15990.1,0.0587504,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",81,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8982",42605.9,3224.23,0.07,50784.7,4817.25,0.0586773,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",82,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8983",41961.9,5719.96,0.07,49837.8,6193.07,0.0589519,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",83,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8984",41219.7,24384.5,0.07,48494.9,22525,0.0595108,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",84,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8985",37669.7,80958.5,0.07,44258.7,92568.1,0.059507,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",85,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8986",33282.3,25460.4,0.07,39300.3,31933.4,0.0590931,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",86,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8987",32442.9,25431.3,0.07,38328.6,25602.7,0.05931,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",87,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8988",38945.9,33580.2,0.07,45943.8,32884.1,0.0596291,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",88,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8989",45765.4,13650.1,0.07,53968.6,14604.2,0.0594508,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",89,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8990",47923.5,20538.6,0.07,56341.6,27321.7,0.0595664,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",90,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8991",48719.1,24723.4,0.07,56579.7,23696.6,0.060334,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",91,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8992",47667.2,13238.4,0.07,54939,18278.4,0.0607584,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",92,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8993",45336.1,27642.2,0.07,52700.7,28577.3,0.0601642,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",93,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8994",43510.7,51174.8,0.07,50904.5,60742.2,0.0595956,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",94,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8995",41486.6,77598.6,0.07,48835.6,92658.9,0.0593638,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",95,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8996",40736.2,30954.9,0.07,48439.9,36208.4,0.0586471,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",96,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8997",44598.3,84829.4,0.07,53728.1,86075.9,0.058131,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",97,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8998",53101.3,9521.48,0.07,64684.9,34681.5,0.0574774,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",98,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"8999",60572.3,15573.6,0.07,73891.6,21771,0.0573985,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",99,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"9000",67282.6,11218.8,0.07,81491.7,32306.2,0.0576676,"A0-B1-E0-F0-I0-L1-R0-X0-fla",10,"A0","B1","E0","F0","I0","L1","R0","X0","fla",100,"A0-B1-E0-F0-I0-L1-R0-X0-fla-10"
"9001",86074.5,42959.8,0,70056.7,22781.6,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",1,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9002",86074.5,52550.7,0,70056.7,22411.3,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",2,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9003",86222.3,21728.7,0,70038,22020.9,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",3,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9004",87331.3,2232.6,0,69908.4,21606.1,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",4,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9005",89575.9,36354.6,0,69614.1,21163.3,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",5,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9006",89232.2,6702.72,0,69186.6,20690.4,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",6,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9007",84319.2,11521.6,0,68642.7,20184.9,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",7,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9008",79377.4,23791.1,0,67991.8,19644.1,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",8,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9009",74376.2,36225.9,0,67241.5,19065.4,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",9,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9010",68241.5,49993.8,0,66397.4,18447,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",10,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9011",64017.9,14507.6,0,65463.1,17789.7,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",11,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9012",63405.7,6582.39,0,64440.1,17101.7,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",12,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9013",65885.1,18710,0,63328.5,16396.8,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",13,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9014",66670.6,18359.8,0,62127.1,15710.9,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",14,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9015",63583.5,3901.3,0,60835.3,15108.1,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",15,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9016",59875.6,11249.5,0,59454.1,14695,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",16,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9017",56751,12609.3,0,57990,14626,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",17,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9018",52702.8,20971.9,0,56460.4,15071.4,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",18,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9019",48299.3,25125.1,0,54901,16063,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",19,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9020",44982.7,18270.5,0,53376.1,17494.2,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",20,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9021",43422,51597.2,0,51984.4,21949,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",21,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9022",43605,48212.2,0,50850.5,38009,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",22,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9023",44828.6,45986.3,0,50138.2,13332.9,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",23,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9024",49254.7,69549.1,0,50322.9,23628.2,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",24,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9025",56741,45259,0,52069.4,16497.1,0,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",25,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
"9026",64918.1,11929.7,0.07,53922.4,13899,0.0860384,"A1-B1-E0-F0-I0-L1-R0-X0-fla",1,"A1","B1","E0","F0","I0","L1","R0","X0","fla",26,"A1-B1-E0-F0-I0-L1-R0-X0-fla-1"
