"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","B","E","F","I","L","R","X","species","year","ID"
"10845",22143.5,21244.9,0.314,23407.5,19926.3,0.289,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",45,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10846",18254.5,36430.7,0.314,22131.3,37460.1,0.249842,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",46,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10847",16428.2,26043,0.314,21781.9,31370.8,0.229951,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",47,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10848",16174.7,21210.9,0.314,21630,30467.6,0.231974,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",48,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10849",17899.3,18136.2,0.314,23040.8,21673.5,0.243463,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",49,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10850",19570.6,125258,0.314,25052.3,107924,0.243144,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",50,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10851",19463.8,16675.2,0.314,26146.4,23885.2,0.230195,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",51,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10852",20639.5,4857,0.314,27901,10142.1,0.234324,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",52,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10853",30267.1,14348.2,0.314,35380.5,11535.1,0.274377,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",53,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10854",35808.4,9870.74,0.314,39563.9,11426.8,0.287721,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",54,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10855",29867.6,13186,0.314,34362,13785,0.267835,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",55,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10856",23193,11956.4,0.314,27933.1,12106.5,0.254046,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",56,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10857",18372.5,20577.7,0.314,22867.2,26665.1,0.247328,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",57,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10858",15064.4,16047.1,0.314,19329,21023.6,0.240027,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",58,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10859",13198.3,15530,0.314,17242.8,15655.3,0.236273,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",59,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10860",12801.1,48260.3,0.314,17139.7,34321.7,0.23137,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",60,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10861",12984.6,61446.5,0.314,18025.4,47630.3,0.223441,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",61,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10862",13545.5,18792.7,0.314,18544.5,23346.4,0.231658,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",62,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10863",17663.8,36985.6,0.314,20435.5,38513.2,0.281686,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",63,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10864",24382.1,34372.8,0.314,23725.4,21222.4,0.33698,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",64,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10865",26902,19391,0.314,24700.3,21180.5,0.353535,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",65,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10866",26546,12586.6,0.314,24171.5,20819.8,0.354245,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",66,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10867",26517,33407.4,0.314,22959.9,34681.1,0.374002,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",67,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10868",24648.2,56520.1,0.314,20350.9,55751.6,0.392794,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",68,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10869",21478.2,25659.7,0.314,18244.2,20627.5,0.374354,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",69,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10870",20975.9,29424.5,0.314,18880.3,28383.5,0.351948,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",70,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10871",24428.1,33279.8,0.314,22439.6,40370.6,0.350229,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",71,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10872",26435.3,63555.1,0.314,23889.7,74495.2,0.355344,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",72,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10873",25785.2,14741.9,0.314,22898.6,13173.3,0.358906,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",73,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10874",26123.1,32672.6,0.314,24082.3,30065.5,0.343123,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",74,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10875",28937.5,5683.83,0.314,28608.1,8891.74,0.320304,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",75,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10876",29164.8,10176.7,0.314,29919.7,12533.3,0.306047,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",76,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10877",26389,31891.5,0.314,27216.4,31823.1,0.303974,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",77,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10878",22413.5,20146,0.314,23500.5,17630.7,0.298148,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",78,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10879",18069.9,29174.4,0.314,19730.8,27995.3,0.284364,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",79,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10880",17074.7,16212.9,0.314,18817.1,15344.4,0.286031,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",80,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10881",17619.1,13494.6,0.314,18907.8,14142.2,0.296072,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",81,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10882",18092.8,14975.8,0.314,18784.8,19060.8,0.306945,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",82,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10883",17743.1,11880.9,0.314,18037.8,11639.3,0.312314,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",83,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10884",16094.4,31709.3,0.314,16371,33806.2,0.309509,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",84,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10885",14489.6,70320.8,0.314,15197.5,67737.9,0.298882,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",85,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10886",13512.3,93297.3,0.314,14611.3,103527,0.289164,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",86,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10887",15532.2,16525.4,0.314,16673,22772.4,0.296381,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",87,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10888",23608.7,25830.8,0.314,24403.5,23586.6,0.309658,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",88,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10889",34503.5,15107.6,0.314,35685,14712.6,0.309115,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",89,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10890",37232.9,38096,0.314,39837.3,36561.3,0.293181,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",90,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10891",32577.9,14492.2,0.314,35945.1,12378.3,0.280826,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",91,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10892",27747.7,14961.3,0.314,31027.8,16447.8,0.279025,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",92,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10893",25116.6,28488.6,0.314,27884.5,33127,0.283391,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",93,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10894",22875.5,17735.7,0.314,25016.7,19458.8,0.287681,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",94,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10895",19818.7,37756.6,0.314,21764.4,40509.6,0.284825,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",95,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10896",18592.2,11532.6,0.314,20883,20809.3,0.278791,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",96,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10897",18388.9,22860.6,0.314,21151.8,19746.1,0.27139,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",97,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10898",19127.5,38697.3,0.314,22370.1,42245.5,0.266492,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",98,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10899",18935,21699.8,0.314,23206.4,29489.8,0.253329,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",99,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10900",18124.6,9757.33,0.314,22915.3,32499.5,0.244178,"A0-B1-E1-F0-I0-L1-R0-X0-fla",13,"A0","B1","E1","F0","I0","L1","R0","X0","fla",100,"A0-B1-E1-F0-I0-L1-R0-X0-fla-13"
"10901",86074.5,44306,0,108792,40856.9,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",1,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10902",86074.5,43518.2,0,108792,57191.1,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",2,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10903",86251.2,40134.6,0,108761,64957.8,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",3,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10904",87313.9,32191.4,0,108827,41059.3,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",4,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10905",89108.7,39831.1,0,110429,37634.2,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",5,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10906",90483.2,29222.4,0,114134,37336.9,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",6,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10907",90685.2,87357.2,0,116892,42532.4,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",7,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10908",90371.4,21273.2,0,116987,34446.5,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",8,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10909",90591.4,18017.6,0,115662,74554.9,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",9,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10910",94753.7,17926.7,0,114064,31725.4,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",10,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10911",97631.5,17212.6,0,112710,38563.3,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",11,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10912",94520.6,42196.3,0,113902,43118.3,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",12,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10913",89009.1,55307.7,0,115300,44391,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",13,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10914",83407.8,29727.8,0,114316,29695,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",14,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10915",80922.8,12357.8,0,113245,36389.4,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",15,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10916",82511.3,20591.7,0,112421,34408.8,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",16,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10917",83604.5,71045.2,0,110588,41703.6,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",17,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10918",80958.5,38498.9,0,107917,27961.4,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",18,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10919",77717.5,33823.1,0,105465,39277.3,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",19,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10920",79594.5,13880.4,0,103569,22464.4,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",20,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10921",83652.8,17219.7,0,101515,22739.2,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",21,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10922",84933.8,50441.7,0,99293.9,53121.4,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",22,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10923",82730.3,32823.6,0,96444,37839.8,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",23,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10924",78905.1,62578.6,0,92821.8,64349.3,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",24,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10925",77970.4,46350.6,0,91628.6,70654.7,0,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",25,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10926",79524.1,68265,0.314,92905.6,37990.3,0.259982,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",26,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10927",63838.8,40970.4,0.314,76940.4,37603.8,0.250352,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",27,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10928",55190.9,155848,0.314,69066,136055,0.241628,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",28,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10929",50651.5,75932.5,0.314,62676.9,51080.5,0.246404,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",29,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10930",49455.4,8960.38,0.314,56866.3,18246,0.272471,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",30,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10931",57342.9,20304.8,0.314,58917.7,42966.7,0.302285,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",31,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10932",64124,32217.2,0.314,60336,38325.7,0.33161,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",32,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10933",56246.3,41498.9,0.314,51555.8,35413.7,0.340382,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",33,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10934",43854.3,16602.3,0.314,42584.1,22208.1,0.312676,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",34,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10935",35995.6,48436.7,0.314,38041.2,29777.2,0.28327,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",35,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10936",32292.2,19628,0.314,35241.7,20920.9,0.276659,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",36,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10937",29146.3,13355.8,0.314,32102.3,24022.4,0.278917,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",37,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10938",27710.8,22157.8,0.314,29046,18440.5,0.294099,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",38,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10939",26322,9511,0.314,26150.3,13016.5,0.312574,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",39,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10940",22654.1,17951.8,0.314,23232.3,20997.7,0.297436,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",40,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10941",19642.5,26778.4,0.314,20992.3,26883.8,0.282059,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",41,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10942",17071.7,13138.7,0.314,18816.3,20213.8,0.2752,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",42,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10943",15329.8,21808.5,0.314,17588.1,20469.6,0.262325,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",43,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10944",15460.5,31852.5,0.314,18005.5,28893.6,0.25711,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",44,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10945",15381.4,11172.3,0.314,18599.6,11063,0.248657,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",45,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10946",15358.4,84681.1,0.314,18916,74708.1,0.244708,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",46,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10947",16617.2,58470.7,0.314,19625.1,47771,0.25867,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",47,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10948",18005.3,22256.7,0.314,20109.5,18187.6,0.279118,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",48,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10949",24515.4,13169.8,0.314,24237.4,17947.4,0.312068,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",49,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10950",32504.9,18006,0.314,29463.3,36007,0.342457,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",50,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10951",32836.8,44173.9,0.314,28467.2,50505.8,0.361298,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",51,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10952",28009.3,34855.6,0.314,24305.1,26033.8,0.355711,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",52,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10953",23755,22021.7,0.314,22639.4,29887.8,0.313995,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",53,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10954",23522.6,39939.9,0.314,24763.3,34996.3,0.282014,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",54,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10955",24872.2,39496.8,0.314,26555.6,44168.7,0.282272,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",55,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10956",24543.6,25707.6,0.314,26429.7,24441.4,0.283242,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",56,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10957",24850.6,8360.56,0.314,26764.1,11056,0.281284,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",57,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
"10958",26237.2,37929.7,0.314,28049.6,23911.7,0.283978,"A0-B1-E1-F0-I0-L1-R0-X0-fla",14,"A0","B1","E1","F0","I0","L1","R0","X0","fla",58,"A0-B1-E1-F0-I0-L1-R0-X0-fla-14"
