"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"277",277,913833000,87201800,0.151,929860000,89678600,0.148451,"D100-E0-F1-cos",3,"D100","E0","F1","cos",77,"D100-E0-F1-cos-3",0.0175382154069726,0.0284030834225899,-0.0168807947019867
"278",278,924948000,93356200,0.148,941755000,97339700,0.14545,"D100-E0-F1-cos",3,"D100","E0","F1","cos",78,"D100-E0-F1-cos-3",0.0181707512206092,0.0426699030166181,-0.0172297297297297
"279",279,936644000,82628500,0.144,953916000,83517300,0.141468,"D100-E0-F1-cos",3,"D100","E0","F1","cos",79,"D100-E0-F1-cos-3",0.018440303893475,0.0107565791464204,-0.0175833333333332
"280",280,951670000,97820400,0.141,969968000,98282800,0.138357,"D100-E0-F1-cos",3,"D100","E0","F1","cos",80,"D100-E0-F1-cos-3",0.0192272531444723,0.00472703035358678,-0.0187446808510637
"281",281,967728000,92501100,0.138,987203000,95598900,0.135368,"D100-E0-F1-cos",3,"D100","E0","F1","cos",81,"D100-E0-F1-cos-3",0.0201244564588397,0.0334893314782203,-0.0190724637681161
"282",282,984400000,90913000,0.134,1003690000,91299600,0.131628,"D100-E0-F1-cos",3,"D100","E0","F1","cos",82,"D100-E0-F1-cos-3",0.0195956928078017,0.00425241714606272,-0.0177014925373135
"283",283,1007450000,97281600,0.131,1025890000,104808000,0.128797,"D100-E0-F1-cos",3,"D100","E0","F1","cos",83,"D100-E0-F1-cos-3",0.0183036378976624,0.0773671485666354,-0.0168167938931299
"284",284,1031120000,95975800,0.128,1048640000,100613000,0.126056,"D100-E0-F1-cos",3,"D100","E0","F1","cos",84,"D100-E0-F1-cos-3",0.0169912328341997,0.0483163464123248,-0.0151875
"285",285,1056160000,98919800,0.124,1073690000,97365600,0.121935,"D100-E0-F1-cos",3,"D100","E0","F1","cos",85,"D100-E0-F1-cos-3",0.0165978639600061,-0.015711717977594,-0.0166532258064516
"286",286,1085070000,104592000,0.121,1105800000,107782000,0.118649,"D100-E0-F1-cos",3,"D100","E0","F1","cos",86,"D100-E0-F1-cos-3",0.0191047582183638,0.0304994645862016,-0.0194297520661156
"287",287,1115750000,101758000,0.118,1138930000,108449000,0.115705,"D100-E0-F1-cos",3,"D100","E0","F1","cos",87,"D100-E0-F1-cos-3",0.0207752632758234,0.0657540439080957,-0.0194491525423728
"288",288,1150130000,93726200,0.114,1173530000,95610800,0.111817,"D100-E0-F1-cos",3,"D100","E0","F1","cos",88,"D100-E0-F1-cos-3",0.0203455261579126,0.0201075046251742,-0.0191491228070176
"289",289,1189200000,105443000,0.111,1214070000,108429000,0.108703,"D100-E0-F1-cos",3,"D100","E0","F1","cos",89,"D100-E0-F1-cos-3",0.0209132189707366,0.0283186176417591,-0.0206936936936938
"290",290,1226260000,99383900,0.108,1253780000,98401400,0.105643,"D100-E0-F1-cos",3,"D100","E0","F1","cos",90,"D100-E0-F1-cos-3",0.0224422226933929,-0.00988590707347971,-0.0218240740740741
"291",291,1260960000,109160000,0.104,1290370000,106277000,0.101674,"D100-E0-F1-cos",3,"D100","E0","F1","cos",91,"D100-E0-F1-cos-3",0.0233234995558939,-0.0264107731769879,-0.0223653846153846
"292",292,1297930000,99342500,0.101,1327750000,103086000,0.0988929,"D100-E0-F1-cos",3,"D100","E0","F1","cos",92,"D100-E0-F1-cos-3",0.0229750448791537,0.037682764174447,-0.0208623762376238
"293",293,1335430000,101944000,0.097,1361940000,104826000,0.0954016,"D100-E0-F1-cos",3,"D100","E0","F1","cos",93,"D100-E0-F1-cos-3",0.0198512838561362,0.0282704229773209,-0.0164783505154639
"294",294,1375800000,105947000,0.094,1397100000,110766000,0.0927705,"D100-E0-F1-cos",3,"D100","E0","F1","cos",94,"D100-E0-F1-cos-3",0.0154819014391627,0.0454850066542705,-0.0130797872340425
"295",295,1413200000,106573000,0.091,1430920000,104780000,0.0900205,"D100-E0-F1-cos",3,"D100","E0","F1","cos",95,"D100-E0-F1-cos-3",0.0125389187659213,-0.0168241487055821,-0.0107637362637362
"296",296,1450380000,107262000,0.087,1466340000,109764000,0.0861232,"D100-E0-F1-cos",3,"D100","E0","F1","cos",96,"D100-E0-F1-cos-3",0.0110040127414884,0.0233260614197013,-0.0100781609195402
"297",297,1490470000,107308000,0.084,1505240000,103050000,0.0833106,"D100-E0-F1-cos",3,"D100","E0","F1","cos",97,"D100-E0-F1-cos-3",0.00990962582272706,-0.0396801729600775,-0.00820714285714294
"298",298,1.532e+09,104892000,0.081,1544150000,100696000,0.0804779,"D100-E0-F1-cos",3,"D100","E0","F1","cos",98,"D100-E0-F1-cos-3",0.00793080939947781,-0.0400030507569691,-0.00644567901234565
"299",299,1574700000,108046000,0.077,1582950000,114593000,0.0768107,"D100-E0-F1-cos",3,"D100","E0","F1","cos",99,"D100-E0-F1-cos-3",0.00523909316060202,0.0605945615756252,-0.0024584415584416
"300",300,1618790000,115291000,0.074,1618930000,119589000,0.0742523,"D100-E0-F1-cos",3,"D100","E0","F1","cos",100,"D100-E0-F1-cos-3",8.64843494214815e-05,0.0372795794988334,0.00340945945945942
"301",301,4084470000,123317000,0,4464500000,144397000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",1,"D100-E0-F1-cos-4",0.0930426713869853,0.170941557125133,NA
"302",302,4084470000,137558000,0,4464500000,143931000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",2,"D100-E0-F1-cos-4",0.0930426713869853,0.046329548263278,NA
"303",303,4081760000,137568000,0,4464200000,143458000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",3,"D100-E0-F1-cos-4",0.0936948767198463,0.0428151895789719,NA
"304",304,4076670000,141969000,0,4463010000,142975000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",4,"D100-E0-F1-cos-4",0.0947685243102827,0.00708605399770372,NA
"305",305,4076590000,130462000,0,4460710000,142480000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",5,"D100-E0-F1-cos-4",0.0942258112785441,0.092118777881682,NA
"306",306,4082610000,128841000,0,4457120000,141971000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",6,"D100-E0-F1-cos-4",0.0917329845368526,0.101908553954098,NA
"307",307,4092820000,135012000,0,4452200000,141445000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",7,"D100-E0-F1-cos-4",0.0878074286188985,0.0476476165081622,NA
"308",308,4099960000,131359000,0,4445960000,140903000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",8,"D100-E0-F1-cos-4",0.0843910672299242,0.0726558515214032,NA
"309",309,4104460000,136596000,0,4438470000,140343000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",9,"D100-E0-F1-cos-4",0.0813773310009112,0.0274312571378371,NA
"310",310,4107850000,129059000,0,4429810000,139762000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",10,"D100-E0-F1-cos-4",0.0783767664349964,0.0829310625372891,NA
"311",311,4110120000,131669000,0,4420060000,139161000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",11,"D100-E0-F1-cos-4",0.0754089904917618,0.0569002574637918,NA
"312",312,4.112e+09,128334000,0,4409300000,138536000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",12,"D100-E0-F1-cos-4",0.0723005836575876,0.0794956909314757,NA
"313",313,4110830000,138119000,0,4397610000,137885000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",13,"D100-E0-F1-cos-4",0.0697620675143463,-0.00169419124088648,NA
"314",314,4107370000,127560000,0,4385040000,137205000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",14,"D100-E0-F1-cos-4",0.0676028699630177,0.0756114769520226,NA
"315",315,4103390000,133391000,0,4371640000,136495000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",15,"D100-E0-F1-cos-4",0.0653727771428014,0.0232699357527869,NA
"316",316,4100920000,120234000,0,4357440000,135752000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",16,"D100-E0-F1-cos-4",0.0625518176409196,0.129064989936291,NA
"317",317,4096770000,118593000,0,4342450000,134972000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",17,"D100-E0-F1-cos-4",0.0599691952440581,0.138111018356901,NA
"318",318,4090190000,127897000,0,4326700000,134152000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",18,"D100-E0-F1-cos-4",0.0578237196805038,0.0489065419830019,NA
"319",319,4074560000,134296000,0,4310150000,133291000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",19,"D100-E0-F1-cos-4",0.0578197400455509,-0.00748346935128373,NA
"320",320,4053350000,131065000,0,4292810000,132387000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",20,"D100-E0-F1-cos-4",0.0590770597160373,0.0100865982527753,NA
"321",321,4034610000,129918000,0,4274640000,131438000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",21,"D100-E0-F1-cos-4",0.0594927390751522,0.0116996874951893,NA
"322",322,4021650000,136389000,0,4255600000,130447000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",22,"D100-E0-F1-cos-4",0.0581726405828454,-0.0435665632858955,NA
"323",323,4013050000,133984000,0,4235650000,129414000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",23,"D100-E0-F1-cos-4",0.0554690322821794,-0.0341085502746597,NA
"324",324,4009850000,123096000,0,4214760000,128342000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",24,"D100-E0-F1-cos-4",0.0511016621569385,0.0426171443426269,NA
"325",325,4013320000,133119000,0,4192870000,127230000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",25,"D100-E0-F1-cos-4",0.0447385207259825,-0.0442386135713159,NA
"326",326,4017460000,144025000,0,4169930000,126140000,0,"D100-E0-F1-cos",4,"D100","E0","F1","cos",26,"D100-E0-F1-cos-4",0.0379518402174508,-0.124179829890644,NA
"327",327,4019090000,132037000,0.005,4145930000,125293000,0.0048625,"D100-E0-F1-cos",4,"D100","E0","F1","cos",27,"D100-E0-F1-cos-4",0.0315593828453705,-0.051076592167347,-0.0275000000000001
"328",328,4006100000,129417000,0.01,4101100000,124262000,0.0098122,"D100-E0-F1-cos",4,"D100","E0","F1","cos",28,"D100-E0-F1-cos-4",0.0237138363994908,-0.0398324795042382,-0.01878
"329",329,3980060000,138379000,0.014,4036480000,123051000,0.013867,"D100-E0-F1-cos",4,"D100","E0","F1","cos",29,"D100-E0-F1-cos-4",0.014175665693482,-0.110768252408241,-0.00949999999999996
"330",330,3938800000,127578000,0.019,3957690000,121622000,0.0189924,"D100-E0-F1-cos",4,"D100","E0","F1","cos",30,"D100-E0-F1-cos-4",0.00479587691682746,-0.0466851651538667,-0.000399999999999998
"331",331,3881200000,128761000,0.024,3862740000,119938000,0.0242356,"D100-E0-F1-cos",4,"D100","E0","F1","cos",31,"D100-E0-F1-cos-4",-0.00475626095022158,-0.0685223010072926,0.00981666666666662
"332",332,3809740000,130329000,0.029,3753740000,117916000,0.0295671,"D100-E0-F1-cos",4,"D100","E0","F1","cos",32,"D100-E0-F1-cos-4",-0.0146991658223396,-0.0952435758733666,0.019555172413793
"333",333,3721740000,127551000,0.034,3632950000,115560000,0.0349854,"D100-E0-F1-cos",4,"D100","E0","F1","cos",33,"D100-E0-F1-cos-4",-0.0238571205941307,-0.0940094550415128,0.0289823529411764
"334",334,3621570000,131882000,0.039,3502490000,112815000,0.0405127,"D100-E0-F1-cos",4,"D100","E0","F1","cos",34,"D100-E0-F1-cos-4",-0.0328807671810844,-0.144576212068364,0.0387871794871795
"335",335,3512290000,132482000,0.043,3364220000,109782000,0.045109,"D100-E0-F1-cos",4,"D100","E0","F1","cos",35,"D100-E0-F1-cos-4",-0.0421576806015449,-0.171344031642034,0.0490465116279071
"336",336,3400570000,126346000,0.048,3223040000,139546000,0.050941,"D100-E0-F1-cos",4,"D100","E0","F1","cos",36,"D100-E0-F1-cos-4",-0.0522059537077608,0.104475013059377,0.0612708333333333
"337",337,3287820000,140542000,0.053,3076380000,170072000,0.0570368,"D100-E0-F1-cos",4,"D100","E0","F1","cos",37,"D100-E0-F1-cos-4",-0.0643100899684289,0.210115125727541,0.0761660377358491
"338",338,3174290000,122748000,0.058,2.935e+09,153696000,0.0629204,"D100-E0-F1-cos",4,"D100","E0","F1","cos",38,"D100-E0-F1-cos-4",-0.0753837866105491,0.252126307556946,0.0848344827586207
"339",339,3.063e+09,121781000,0.063,2823890000,124238000,0.0681289,"D100-E0-F1-cos",4,"D100","E0","F1","cos",39,"D100-E0-F1-cos-4",-0.0780639895527261,0.020175561048111,0.0814111111111112
"340",340,2955900000,116829000,0.067,2748690000,109642000,0.0714672,"D100-E0-F1-cos",4,"D100","E0","F1","cos",40,"D100-E0-F1-cos-4",-0.0701004770120775,-0.0615172602692825,0.0666746268656715
"341",341,2847380000,128621000,0.072,2689180000,133413000,0.0756237,"D100-E0-F1-cos",4,"D100","E0","F1","cos",41,"D100-E0-F1-cos-4",-0.0555598480006181,0.0372567465654909,0.0503291666666668
"342",342,2734530000,122071000,0.077,2619350000,129780000,0.079904,"D100-E0-F1-cos",4,"D100","E0","F1","cos",42,"D100-E0-F1-cos-4",-0.042120583793193,0.0631517723292182,0.0377142857142858
"343",343,2621050000,125843000,0.082,2538710000,117149000,0.084198,"D100-E0-F1-cos",4,"D100","E0","F1","cos",43,"D100-E0-F1-cos-4",-0.0314148909788062,-0.0690860834531917,0.0268048780487804
"344",344,2512760000,114643000,0.087,2458510000,120707000,0.0884784,"D100-E0-F1-cos",4,"D100","E0","F1","cos",44,"D100-E0-F1-cos-4",-0.021589805632054,0.0528946381375226,0.0169931034482759
"345",345,2408990000,122099000,0.092,2374690000,114972000,0.0931212,"D100-E0-F1-cos",4,"D100","E0","F1","cos",45,"D100-E0-F1-cos-4",-0.0142383322471243,-0.0583706664264245,0.0121869565217392
"346",346,2309150000,122942000,0.096,2285260000,126493000,0.0967916,"D100-E0-F1-cos",4,"D100","E0","F1","cos",46,"D100-E0-F1-cos-4",-0.0103457982374467,0.0288835385791674,0.00824583333333337
"347",347,2213340000,111918000,0.101,2195750000,106101000,0.101795,"D100-E0-F1-cos",4,"D100","E0","F1","cos",47,"D100-E0-F1-cos-4",-0.00794726521908067,-0.0519755535302632,0.00787128712871277
"348",348,2.124e+09,118374000,0.106,2106870000,108556000,0.106829,"D100-E0-F1-cos",4,"D100","E0","F1","cos",48,"D100-E0-F1-cos-4",-0.00806497175141243,-0.0829405105850947,0.0078207547169811
"349",349,2038050000,103177000,0.111,2019700000,97540900,0.112153,"D100-E0-F1-cos",4,"D100","E0","F1","cos",49,"D100-E0-F1-cos-4",-0.00900370452147886,-0.0546255463911531,0.0103873873873874
"350",350,1953320000,120972000,0.116,1927340000,122754000,0.117948,"D100-E0-F1-cos",4,"D100","E0","F1","cos",50,"D100-E0-F1-cos-4",-0.0133004320848606,0.0147306814800119,0.0167931034482758
"351",351,1869450000,110984000,0.121,1830720000,121630000,0.124061,"D100-E0-F1-cos",4,"D100","E0","F1","cos",51,"D100-E0-F1-cos-4",-0.0207173232768996,0.0959237367548475,0.0252975206611571
"352",352,1786730000,114027000,0.125,1736060000,114775000,0.128992,"D100-E0-F1-cos",4,"D100","E0","F1","cos",52,"D100-E0-F1-cos-4",-0.0283590693613473,0.00655984986012085,0.031936
"353",353,1713580000,113718000,0.13,1658340000,120789000,0.134264,"D100-E0-F1-cos",4,"D100","E0","F1","cos",53,"D100-E0-F1-cos-4",-0.0322366040686749,0.0621801297947554,0.0327999999999999
"354",354,1644270000,109154000,0.135,1591940000,112088000,0.139286,"D100-E0-F1-cos",4,"D100","E0","F1","cos",54,"D100-E0-F1-cos-4",-0.0318256733991376,0.0268794547153563,0.031748148148148
"355",355,1580680000,98035700,0.14,1534190000,102130000,0.14382,"D100-E0-F1-cos",4,"D100","E0","F1","cos",55,"D100-E0-F1-cos-4",-0.0294113925652251,0.0417633576340048,0.0272857142857142
"356",356,1520790000,119948000,0.145,1483490000,120682000,0.148178,"D100-E0-F1-cos",4,"D100","E0","F1","cos",56,"D100-E0-F1-cos-4",-0.0245267262409669,0.00611931837129423,0.0219172413793104
"357",357,1459350000,112700000,0.149,1431460000,113369000,0.151385,"D100-E0-F1-cos",4,"D100","E0","F1","cos",57,"D100-E0-F1-cos-4",-0.0191112481584267,0.00593611357586513,0.016006711409396
"358",358,1401510000,112098000,0.154,1382260000,103530000,0.155723,"D100-E0-F1-cos",4,"D100","E0","F1","cos",58,"D100-E0-F1-cos-4",-0.0137351856212228,-0.0764331210191083,0.0111883116883117
"359",359,1353800000,109514000,0.159,1340410000,112034000,0.16032,"D100-E0-F1-cos",4,"D100","E0","F1","cos",59,"D100-E0-F1-cos-4",-0.00989067809129857,0.0230107566155925,0.00830188679245275
"360",360,1310680000,98436700,0.164,1298050000,99809100,0.165864,"D100-E0-F1-cos",4,"D100","E0","F1","cos",60,"D100-E0-F1-cos-4",-0.00963621936704611,0.0139419545758848,0.0113658536585366
"361",361,1270420000,98652100,0.169,1253710000,102559000,0.171413,"D100-E0-F1-cos",4,"D100","E0","F1","cos",61,"D100-E0-F1-cos-4",-0.0131531304607925,0.0396028062251082,0.0142781065088757
"362",362,1227970000,104103000,0.174,1208730000,110359000,0.176875,"D100-E0-F1-cos",4,"D100","E0","F1","cos",62,"D100-E0-F1-cos-4",-0.0156681352150297,0.0600943296542847,0.0165229885057472
"363",363,1180230000,103741000,0.178,1160300000,103486000,0.180907,"D100-E0-F1-cos",4,"D100","E0","F1","cos",63,"D100-E0-F1-cos-4",-0.0168865390644196,-0.00245804455326245,0.0163314606741574
"364",364,1133400000,92787100,0.183,1116400000,87254200,0.185287,"D100-E0-F1-cos",4,"D100","E0","F1","cos",64,"D100-E0-F1-cos-4",-0.0149991176989589,-0.0596300563332618,0.0124972677595629
"365",365,1090320000,99893700,0.188,1077950000,100677000,0.189841,"D100-E0-F1-cos",4,"D100","E0","F1","cos",65,"D100-E0-F1-cos-4",-0.0113452931249541,0.00784133533946585,0.00979255319148941
"366",366,1047990000,96792400,0.188,1036610000,99845000,0.190262,"D100-E0-F1-cos",4,"D100","E0","F1","cos",66,"D100-E0-F1-cos-4",-0.0108588822412428,0.0315376000595088,0.0120319148936169
"367",367,1010270000,90638200,0.185,996480000,88819600,0.187703,"D100-E0-F1-cos",4,"D100","E0","F1","cos",67,"D100-E0-F1-cos-4",-0.0136498163857187,-0.020064387862954,0.0146108108108109
"368",368,982850000,99097900,0.181,967636000,97245500,0.183806,"D100-E0-F1-cos",4,"D100","E0","F1","cos",68,"D100-E0-F1-cos-4",-0.0154794729612861,-0.0186926261807768,0.0155027624309392
"369",369,962272000,94113800,0.178,946141000,97437000,0.181182,"D100-E0-F1-cos",4,"D100","E0","F1","cos",69,"D100-E0-F1-cos-4",-0.0167634514981211,0.0353104433143705,0.0178764044943821
"370",370,947539000,88944200,0.175,928825000,89571500,0.178758,"D100-E0-F1-cos",4,"D100","E0","F1","cos",70,"D100-E0-F1-cos-4",-0.0197501105495394,0.00705273643475347,0.0214742857142858
"371",371,940256000,88297800,0.171,919256000,87704800,0.174861,"D100-E0-F1-cos",4,"D100","E0","F1","cos",71,"D100-E0-F1-cos-4",-0.0223343429874417,-0.00671590911664843,0.0225789473684209
"372",372,936229000,97875300,0.168,914804000,98428600,0.171881,"D100-E0-F1-cos",4,"D100","E0","F1","cos",72,"D100-E0-F1-cos-4",-0.0228843584208564,0.0056531116635147,0.0231011904761904
"373",373,932381000,98653400,0.165,910406000,101126000,0.168984,"D100-E0-F1-cos",4,"D100","E0","F1","cos",73,"D100-E0-F1-cos-4",-0.0235686913396991,0.0250635051604912,0.0241454545454545
"374",374,932183000,83918300,0.161,909371000,88841900,0.164982,"D100-E0-F1-cos",4,"D100","E0","F1","cos",74,"D100-E0-F1-cos-4",-0.0244715898058643,0.0586713505874166,0.0247329192546583
"375",375,940426000,92225100,0.158,917509000,90429800,0.16173,"D100-E0-F1-cos",4,"D100","E0","F1","cos",75,"D100-E0-F1-cos-4",-0.0243687435268697,-0.0194665009850897,0.0236075949367089
"376",376,950006000,86574700,0.154,929143000,82430300,0.157032,"D100-E0-F1-cos",4,"D100","E0","F1","cos",76,"D100-E0-F1-cos-4",-0.0219609139310699,-0.0478707982817151,0.0196883116883117
"377",377,957902000,96183400,0.151,939995000,99278300,0.153703,"D100-E0-F1-cos",4,"D100","E0","F1","cos",77,"D100-E0-F1-cos-4",-0.0186939791335648,0.0321770700557477,0.0179006622516557
"378",378,966126000,97634500,0.148,947895000,93802600,0.150972,"D100-E0-F1-cos",4,"D100","E0","F1","cos",78,"D100-E0-F1-cos-4",-0.0188702094757827,-0.0392473971803,0.0200810810810811
"379",379,975354000,93814400,0.144,955287000,100217000,0.146973,"D100-E0-F1-cos",4,"D100","E0","F1","cos",79,"D100-E0-F1-cos-4",-0.0205740684920552,0.0682475185046219,0.0206458333333334
"380",380,991375000,99414600,0.141,969520000,100072000,0.144335,"D100-E0-F1-cos",4,"D100","E0","F1","cos",80,"D100-E0-F1-cos-4",-0.0220451393266927,0.00661271080907633,0.0236524822695036
"381",381,1010990000,88931100,0.138,987333000,88117400,0.14108,"D100-E0-F1-cos",4,"D100","E0","F1","cos",81,"D100-E0-F1-cos-4",-0.0233998358045085,-0.00914977999822334,0.0223188405797101
"382",382,1032980000,103395000,0.134,1010850000,99019000,0.136735,"D100-E0-F1-cos",4,"D100","E0","F1","cos",82,"D100-E0-F1-cos-4",-0.021423454471529,-0.0423231297451521,0.0204104477611939
"383",383,1056470000,93654600,0.131,1035270000,92991300,0.133593,"D100-E0-F1-cos",4,"D100","E0","F1","cos",83,"D100-E0-F1-cos-4",-0.020066826317832,-0.00708240705742163,0.0197938931297709
"384",384,1079580000,91237000,0.128,1057140000,88182400,0.130845,"D100-E0-F1-cos",4,"D100","E0","F1","cos",84,"D100-E0-F1-cos-4",-0.0207858611682321,-0.0334798382235277,0.0222265624999999
"385",385,1105500000,105427000,0.124,1079310000,109656000,0.12715,"D100-E0-F1-cos",4,"D100","E0","F1","cos",85,"D100-E0-F1-cos-4",-0.0236906377204885,0.0401130640158593,0.0254032258064517
"386",386,1129130000,106327000,0.121,1098380000,109418000,0.124598,"D100-E0-F1-cos",4,"D100","E0","F1","cos",86,"D100-E0-F1-cos-4",-0.0272333566551239,0.0290706970007618,0.0297355371900827
"387",387,1153510000,98785000,0.118,1118870000,94653600,0.121591,"D100-E0-F1-cos",4,"D100","E0","F1","cos",87,"D100-E0-F1-cos-4",-0.030030082097251,-0.0418221389887129,0.0304322033898306
"388",388,1184710000,98184500,0.114,1149980000,98154500,0.11726,"D100-E0-F1-cos",4,"D100","E0","F1","cos",88,"D100-E0-F1-cos-4",-0.0293151910594154,-0.000305547209590108,0.0285964912280702
"389",389,1219810000,99281200,0.111,1185330000,99859900,0.114215,"D100-E0-F1-cos",4,"D100","E0","F1","cos",89,"D100-E0-F1-cos-4",-0.0282666972725261,0.00582889811968429,0.0289639639639639
"390",390,1252840000,96108400,0.108,1216740000,101290000,0.111172,"D100-E0-F1-cos",4,"D100","E0","F1","cos",90,"D100-E0-F1-cos-4",-0.0288145333801603,0.0539141219706082,0.0293703703703704
"391",391,1283690000,103816000,0.104,1246480000,107325000,0.107036,"D100-E0-F1-cos",4,"D100","E0","F1","cos",91,"D100-E0-F1-cos-4",-0.0289867491372528,0.0338001849425907,0.0291923076923078
"392",392,1313240000,98908000,0.101,1276940000,101924000,0.103644,"D100-E0-F1-cos",4,"D100","E0","F1","cos",92,"D100-E0-F1-cos-4",-0.0276415582833298,0.0304929833784931,0.0261782178217821
"393",393,1341720000,106875000,0.097,1309760000,101287000,0.0990789,"D100-E0-F1-cos",4,"D100","E0","F1","cos",93,"D100-E0-F1-cos-4",-0.0238201711236324,-0.0522853801169591,0.0214319587628865
"394",394,1372880000,98377400,0.094,1346950000,96590900,0.0955259,"D100-E0-F1-cos",4,"D100","E0","F1","cos",94,"D100-E0-F1-cos-4",-0.0188873026047433,-0.0181596586207808,0.0162329787234042
"395",395,1405330000,98819000,0.091,1383750000,100847000,0.0923526,"D100-E0-F1-cos",4,"D100","E0","F1","cos",95,"D100-E0-F1-cos-4",-0.015355823899013,0.020522369180016,0.0148637362637364
"396",396,1439780000,107170000,0.087,1417870000,100394000,0.0883481,"D100-E0-F1-cos",4,"D100","E0","F1","cos",96,"D100-E0-F1-cos-4",-0.0152176026892998,-0.063226649248857,0.0154954022988506
"397",397,1473250000,103301000,0.084,1450060000,105342000,0.0853248,"D100-E0-F1-cos",4,"D100","E0","F1","cos",97,"D100-E0-F1-cos-4",-0.0157407093161378,0.0197577951810728,0.0157714285714286
"398",398,1507450000,111851000,0.081,1481510000,105696000,0.0825365,"D100-E0-F1-cos",4,"D100","E0","F1","cos",98,"D100-E0-F1-cos-4",-0.0172078675909649,-0.0550285647870828,0.0189691358024691
"399",399,1544650000,104569000,0.077,1513560000,107080000,0.0786278,"D100-E0-F1-cos",4,"D100","E0","F1","cos",99,"D100-E0-F1-cos-4",-0.0201275369824879,0.0240128527575094,0.0211402597402597
"400",400,1586480000,109488000,0.074,1550340000,115525000,0.075847,"D100-E0-F1-cos",4,"D100","E0","F1","cos",100,"D100-E0-F1-cos-4",-0.0227799909233019,0.0551384626625749,0.0249594594594595
"401",401,4084470000,133659000,0,4491960000,146702000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",1,"D100-E0-F1-cos-5",0.0997656978751221,0.0975841507118862,NA
"402",402,4084470000,124047000,0,4491960000,146265000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",2,"D100-E0-F1-cos-5",0.0997656978751221,0.179109531064838,NA
"403",403,4084910000,136254000,0,4491810000,145827000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",3,"D100-E0-F1-cos-5",0.0996105177347849,0.0702584878242107,NA
"404",404,4083500000,131728000,0,4491140000,145386000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",4,"D100-E0-F1-cos-5",0.0998261295457328,0.103683347503948,NA
"405",405,4079490000,131319000,0,4489690000,144940000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",5,"D100-E0-F1-cos-5",0.100551784659357,0.103724518158073,NA
"406",406,4077830000,147390000,0,4487250000,144488000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",6,"D100-E0-F1-cos-5",0.100401439000645,-0.0196892597869598,NA
"407",407,4076160000,128934000,0,4483710000,144029000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",7,"D100-E0-F1-cos-5",0.0999838082901554,0.117075402919323,NA
"408",408,4079470000,133489000,0,4479030000,143563000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",8,"D100-E0-F1-cos-5",0.0979440956790956,0.0754668924031194,NA
"409",409,4089310000,128586000,0,4473200000,143089000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",9,"D100-E0-F1-cos-5",0.0938764730480203,0.112788328433889,NA
"410",410,4096910000,118690000,0,4466290000,142606000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",10,"D100-E0-F1-cos-5",0.0901606332577479,0.201499705114163,NA
"411",411,4102510000,129606000,0,4458380000,142115000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",11,"D100-E0-F1-cos-5",0.0867444564425193,0.0965155934138852,NA
"412",412,4100070000,127926000,0,4449540000,141615000,0,"D100-E0-F1-cos",5,"D100","E0","F1","cos",12,"D100-E0-F1-cos-5",0.0852351301319246,0.107007176023639,NA
