"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"23344",35759,11695.6,0.114,50163,38691.4,0.0804593,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1956,"B4-D102-E1-F0-fla-4"
"23345",36390.5,38087.6,0.114,50992.8,41372.2,0.0811066,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1957,"B4-D102-E1-F0-fla-4"
"23346",37276.2,7829.12,0.114,54040.8,39519.5,0.0761453,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1958,"B4-D102-E1-F0-fla-4"
"23347",37966.4,38726,0.114,57659.8,35665.8,0.0734566,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1959,"B4-D102-E1-F0-fla-4"
"23348",37378.9,27723.5,0.114,59476.6,50751.7,0.0702933,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1960,"B4-D102-E1-F0-fla-4"
"23349",37003.8,35786.7,0.114,60148.8,72243.6,0.0705681,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1961,"B4-D102-E1-F0-fla-4"
"23350",37575.5,41586.9,0.114,60088.7,43030.3,0.0722616,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1962,"B4-D102-E1-F0-fla-4"
"23351",38748,40105.6,0.114,60421,42039.4,0.0742671,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1963,"B4-D102-E1-F0-fla-4"
"23352",40951.2,12360.8,0.114,61987.6,41424.2,0.0767502,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1964,"B4-D102-E1-F0-fla-4"
"23353",43706.4,27994.5,0.114,63354.1,60742.2,0.0794688,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1965,"B4-D102-E1-F0-fla-4"
"23354",44198.9,23441.7,0.114,63407.6,44864.4,0.0786821,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1966,"B4-D102-E1-F0-fla-4"
"23355",43055.8,36060.5,0.114,63049.7,37611.9,0.0765573,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1967,"B4-D102-E1-F0-fla-4"
"23356",41636.8,32870.2,0.114,63309.8,50994.9,0.0738045,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1968,"B4-D102-E1-F0-fla-4"
"23357",41094.7,35060.3,0.114,63768.9,79447.2,0.0737437,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1969,"B4-D102-E1-F0-fla-4"
"23358",41542.2,32944.6,0.114,63537.9,55333,0.0754752,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1970,"B4-D102-E1-F0-fla-4"
"23359",42493.7,6110.18,0.114,63585.7,32910.3,0.0764524,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1971,"B4-D102-E1-F0-fla-4"
"23360",43520,4876.11,0.114,65250,48764.6,0.0741022,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1972,"B4-D102-E1-F0-fla-4"
"23361",42237.5,45677.6,0.114,67356.2,97012.3,0.0676335,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1973,"B4-D102-E1-F0-fla-4"
"23362",38214.2,29336.3,0.114,68242.3,54857.3,0.0611042,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1974,"B4-D102-E1-F0-fla-4"
"23363",36230,46849.9,0.114,69207.7,69271.1,0.0588476,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1975,"B4-D102-E1-F0-fla-4"
"23364",36674.2,32387.4,0.114,72323.5,86628.2,0.0575877,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1976,"B4-D102-E1-F0-fla-4"
"23365",38949.9,50367.7,0.114,76285.1,116018,0.058976,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1977,"B4-D102-E1-F0-fla-4"
"23366",41654.7,28106.3,0.114,79829.5,77388.6,0.0600948,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1978,"B4-D102-E1-F0-fla-4"
"23367",44906.2,13547.5,0.114,84493.6,86515.8,0.0603344,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1979,"B4-D102-E1-F0-fla-4"
"23368",47296.8,99557.8,0.114,91012.9,84688.5,0.0569908,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1980,"B4-D102-E1-F0-fla-4"
"23369",46639.5,29305.2,0.114,97714,51854.3,0.053897,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1981,"B4-D102-E1-F0-fla-4"
"23370",50285.1,12806.4,0.114,103360,34761.6,0.0573286,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1982,"B4-D102-E1-F0-fla-4"
"23371",55274.2,24279.9,0.114,107325,53413.9,0.0588029,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1983,"B4-D102-E1-F0-fla-4"
"23372",55455.4,13512,0.114,108368,58240.9,0.0573176,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1984,"B4-D102-E1-F0-fla-4"
"23373",52621.7,30821.7,0.114,106302,70295.5,0.0550932,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1985,"B4-D102-E1-F0-fla-4"
"23374",48362.2,56635.7,0.114,103120,97367.7,0.0519212,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1986,"B4-D102-E1-F0-fla-4"
"23375",44712.8,75301.2,0.114,100697,32091.2,0.0504959,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1987,"B4-D102-E1-F0-fla-4"
"23376",44793.2,29438.2,0.114,99890.7,70443.1,0.0534392,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1988,"B4-D102-E1-F0-fla-4"
"23377",49858.2,14584.8,0.114,100449,47651.5,0.05968,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1989,"B4-D102-E1-F0-fla-4"
"23378",54505.8,22109.1,0.114,99658.4,36152.4,0.0636568,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1990,"B4-D102-E1-F0-fla-4"
"23379",54569.6,16118.3,0.114,97476.9,67058.1,0.0630459,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1991,"B4-D102-E1-F0-fla-4"
"23380",51698.2,15570.7,0.114,94937.1,44636.2,0.060663,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1992,"B4-D102-E1-F0-fla-4"
"23381",47605,61393.9,0.114,91764.3,63055.6,0.0571697,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1993,"B4-D102-E1-F0-fla-4"
"23382",43059.8,22312,0.114,89326.9,90666.5,0.0542226,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1994,"B4-D102-E1-F0-fla-4"
"23383",42341.3,24242.7,0.114,87737.8,35697.6,0.0561774,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1995,"B4-D102-E1-F0-fla-4"
"23384",43289.5,45784.1,0.114,86932.6,62251.5,0.0566202,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1996,"B4-D102-E1-F0-fla-4"
"23385",43037,11446.2,0.114,87795.4,42019.8,0.0556945,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1997,"B4-D102-E1-F0-fla-4"
"23386",43703.3,31567.1,0.114,88355.1,77929.9,0.056674,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1998,"B4-D102-E1-F0-fla-4"
"23387",43354.5,17248.3,0.114,87735.7,27784.4,0.0557399,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",1999,"B4-D102-E1-F0-fla-4"
"23388",42200.8,23583.9,0.114,86984.4,37051,0.0545519,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2000,"B4-D102-E1-F0-fla-4"
"23389",40623,48334,0.114,86689.2,36469.2,0.0522775,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2001,"B4-D102-E1-F0-fla-4"
"23390",38791.1,12360.9,0.114,85712.9,55116.6,0.0521643,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2002,"B4-D102-E1-F0-fla-4"
"23391",39267.3,25807.2,0.114,83105.9,50138,0.0554632,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2003,"B4-D102-E1-F0-fla-4"
"23392",39545.6,16279.3,0.114,79954.3,24492.5,0.056836,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2004,"B4-D102-E1-F0-fla-4"
"23393",38735,22740,0.114,77598.3,40190.8,0.0565684,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2005,"B4-D102-E1-F0-fla-4"
"23394",37264.5,28340.8,0.114,75935,53787,0.0553714,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2006,"B4-D102-E1-F0-fla-4"
"23395",35657.7,13406.9,0.114,73671.5,46142.7,0.0554331,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2007,"B4-D102-E1-F0-fla-4"
"23396",34932,11484.2,0.114,71204.4,36243,0.0560075,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2008,"B4-D102-E1-F0-fla-4"
"23397",33932.3,40887,0.114,69797.8,102724,0.0541275,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2009,"B4-D102-E1-F0-fla-4"
"23398",31881.1,94760.4,0.114,69213.8,136197,0.0518018,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2010,"B4-D102-E1-F0-fla-4"
"23399",31611.5,13480.3,0.114,69356.2,53379.3,0.0553249,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2011,"B4-D102-E1-F0-fla-4"
"23400",38254.8,6141.79,0.114,72798.4,64464.5,0.0630379,"B4-D102-E1-F0-fla",4,"B4","D102","E1","F0","fla",2012,"B4-D102-E1-F0-fla-4"
"23401",89074.5,39856.8,0,110861,33995.5,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1913,"B4-D102-E1-F0-fla-5"
"23402",89074.5,38513.3,0,110861,33706,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1914,"B4-D102-E1-F0-fla-5"
"23403",89377.4,18813.5,0,110861,33420.3,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1915,"B4-D102-E1-F0-fla-5"
"23404",89966.1,14789.9,0,110855,33138.7,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1916,"B4-D102-E1-F0-fla-5"
"23405",89050.2,60662,0,110808,32861,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1917,"B4-D102-E1-F0-fla-5"
"23406",85748.7,31171.3,0,110691,32587.2,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1918,"B4-D102-E1-F0-fla-5"
"23407",84537.6,37812.7,0,110493,32317.9,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1919,"B4-D102-E1-F0-fla-5"
"23408",85112.3,13945.1,0,110210,32054.5,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1920,"B4-D102-E1-F0-fla-5"
"23409",85762.4,38623.2,0,109844,31799,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1921,"B4-D102-E1-F0-fla-5"
"23410",84668,2174.65,0,109402,31554.8,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1922,"B4-D102-E1-F0-fla-5"
"23411",83133.5,41208.9,0,108893,31326.3,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1923,"B4-D102-E1-F0-fla-5"
"23412",79873,25822.5,0,108327,31120,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1924,"B4-D102-E1-F0-fla-5"
"23413",76873,31432.7,0,107715,30943.2,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1925,"B4-D102-E1-F0-fla-5"
"23414",75151.5,38548.8,0,107068,30802.9,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1926,"B4-D102-E1-F0-fla-5"
"23415",74090.3,13730.9,0,106400,30697.9,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1927,"B4-D102-E1-F0-fla-5"
"23416",74280.2,33979.2,0,105723,30597.7,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1928,"B4-D102-E1-F0-fla-5"
"23417",73662.5,13760.4,0,105051,30389,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1929,"B4-D102-E1-F0-fla-5"
"23418",72723.1,11802.6,0,104397,29789.9,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1930,"B4-D102-E1-F0-fla-5"
"23419",71089.5,49004,0,103770,28380.2,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1931,"B4-D102-E1-F0-fla-5"
"23420",67894.3,66760.5,0,103154,26151,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1932,"B4-D102-E1-F0-fla-5"
"23421",66700.7,46394.9,0,102478,24082.9,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1933,"B4-D102-E1-F0-fla-5"
"23422",70488.2,24708.6,0,101585,23070.9,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1934,"B4-D102-E1-F0-fla-5"
"23423",76716.4,31002.7,0,100273,22959.1,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1935,"B4-D102-E1-F0-fla-5"
"23424",81068.9,39031.7,0,98448.9,25110.5,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1936,"B4-D102-E1-F0-fla-5"
"23425",82976.1,26389.1,0,96217.3,25102.8,0,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1937,"B4-D102-E1-F0-fla-5"
"23426",84169.5,43395.4,0.114,93833.8,25070.3,0.105114,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1938,"B4-D102-E1-F0-fla-5"
"23427",76489.6,12876.4,0.114,83019,24770.4,0.10792,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1939,"B4-D102-E1-F0-fla-5"
"23428",70296.7,24283.7,0.114,74014,24697.6,0.111001,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1940,"B4-D102-E1-F0-fla-5"
"23429",64009.2,21705.6,0.114,66642.6,25166.8,0.110485,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1941,"B4-D102-E1-F0-fla-5"
"23430",57479.6,58201,0.114,60869.8,26841.8,0.107954,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1942,"B4-D102-E1-F0-fla-5"
"23431",51763.5,37886.8,0.114,56516.9,30248.2,0.106496,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1943,"B4-D102-E1-F0-fla-5"
"23432",49829.9,56630.1,0.114,53326.1,26260.9,0.112033,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1944,"B4-D102-E1-F0-fla-5"
"23433",50533.8,24364.2,0.114,50949.8,19012.4,0.120019,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1945,"B4-D102-E1-F0-fla-5"
"23434",52911.6,24626.4,0.114,49344,19294.9,0.129556,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1946,"B4-D102-E1-F0-fla-5"
"23435",54249.7,27428,0.114,47596.5,22019.5,0.135158,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1947,"B4-D102-E1-F0-fla-5"
"23436",53089.3,49420.2,0.114,45024.2,22220.8,0.13861,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1948,"B4-D102-E1-F0-fla-5"
"23437",50821.3,23960.7,0.114,42167.3,22053.8,0.142931,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1949,"B4-D102-E1-F0-fla-5"
"23438",50176.5,83995.6,0.114,39697.7,22156.5,0.151324,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1950,"B4-D102-E1-F0-fla-5"
"23439",49779.4,12187.7,0.114,37561.7,22839.6,0.161976,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1951,"B4-D102-E1-F0-fla-5"
"23440",52879.9,14562.5,0.114,35608.2,24372.8,0.184592,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1952,"B4-D102-E1-F0-fla-5"
"23441",55162.1,14618.4,0.114,33475.2,24925.4,0.195896,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1953,"B4-D102-E1-F0-fla-5"
"23442",53034.1,78363.1,0.114,31660.6,19946.7,0.191763,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1954,"B4-D102-E1-F0-fla-5"
"23443",48580.5,43003.4,0.114,30676.9,16825.2,0.183794,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1955,"B4-D102-E1-F0-fla-5"
"23444",48525.6,32871.6,0.114,30349.2,20271.2,0.196202,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1956,"B4-D102-E1-F0-fla-5"
"23445",51775.7,62617.5,0.114,29344.8,22357.5,0.218264,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1957,"B4-D102-E1-F0-fla-5"
"23446",53809.5,25190.7,0.114,27357.8,24359.5,0.244996,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1958,"B4-D102-E1-F0-fla-5"
"23447",56442.5,39301,0.114,25217.6,26031.5,0.279162,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1959,"B4-D102-E1-F0-fla-5"
"23448",57852.2,7641.86,0.114,23287.4,24188.6,0.302279,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1960,"B4-D102-E1-F0-fla-5"
"23449",57572.4,25435,0.114,21934.9,23315.7,0.309594,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1961,"B4-D102-E1-F0-fla-5"
"23450",54601.3,12495.1,0.114,21279.9,21159.6,0.291834,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1962,"B4-D102-E1-F0-fla-5"
"23451",50231.2,20685.1,0.114,21180.2,21910.4,0.265236,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1963,"B4-D102-E1-F0-fla-5"
"23452",45510.6,27048.7,0.114,21459.8,18556.2,0.234285,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1964,"B4-D102-E1-F0-fla-5"
"23453",41137.7,46235.4,0.114,21975.2,24337.6,0.207986,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1965,"B4-D102-E1-F0-fla-5"
"23454",38315.7,118993,0.114,22745.6,45994.2,0.193933,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1966,"B4-D102-E1-F0-fla-5"
"23455",38499.2,67042.2,0.114,23344.3,20954.2,0.208137,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1967,"B4-D102-E1-F0-fla-5"
"23456",47043.9,7012.56,0.114,24252.1,19595.6,0.251595,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1968,"B4-D102-E1-F0-fla-5"
"23457",59203.7,34250.3,0.114,26467.9,15985.3,0.2782,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1969,"B4-D102-E1-F0-fla-5"
"23458",64409.4,24097.9,0.114,26535.5,37791.8,0.293366,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1970,"B4-D102-E1-F0-fla-5"
"23459",63688.6,90591.3,0.114,24744.9,30424.4,0.310667,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1971,"B4-D102-E1-F0-fla-5"
"23460",60581.6,19279.3,0.114,22358,22043.7,0.324418,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1972,"B4-D102-E1-F0-fla-5"
"23461",61555.4,21567.6,0.114,22164,25803.7,0.333724,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1973,"B4-D102-E1-F0-fla-5"
"23462",62866.1,13953.5,0.114,22386.3,16971.9,0.331126,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1974,"B4-D102-E1-F0-fla-5"
"23463",60538.1,30492.2,0.114,21762.1,12099.7,0.320197,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1975,"B4-D102-E1-F0-fla-5"
"23464",55669.2,7297.38,0.114,21180.3,19793.2,0.301239,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1976,"B4-D102-E1-F0-fla-5"
"23465",50941.5,85319.4,0.114,20084.9,28367.6,0.295322,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1977,"B4-D102-E1-F0-fla-5"
"23466",45956.5,24168.4,0.114,18321.4,18183.5,0.300354,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1978,"B4-D102-E1-F0-fla-5"
"23467",46239.5,14408.6,0.114,17331.9,16729.1,0.328083,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1979,"B4-D102-E1-F0-fla-5"
"23468",48827.1,25537.9,0.114,17391.9,18618.2,0.335897,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1980,"B4-D102-E1-F0-fla-5"
"23469",48309.7,24905.4,0.114,16977.2,23898.8,0.336572,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1981,"B4-D102-E1-F0-fla-5"
"23470",46103.1,15963.2,0.114,16100.1,13735.9,0.337138,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1982,"B4-D102-E1-F0-fla-5"
"23471",43848.4,29609.3,0.114,15490,22561.7,0.324628,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1983,"B4-D102-E1-F0-fla-5"
"23472",41183.6,36677.1,0.114,15686.7,23448.4,0.30167,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1984,"B4-D102-E1-F0-fla-5"
"23473",39142.9,20489,0.114,15573.7,11755.1,0.29266,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1985,"B4-D102-E1-F0-fla-5"
"23474",38945.1,14864.1,0.114,16028.5,9969.32,0.281117,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1986,"B4-D102-E1-F0-fla-5"
"23475",38919.9,26698.4,0.114,16891.5,27669.8,0.267382,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1987,"B4-D102-E1-F0-fla-5"
"23476",37586.2,48174,0.114,16645.9,27945.7,0.266751,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1988,"B4-D102-E1-F0-fla-5"
"23477",36203.8,31579.5,0.114,15720,10110.1,0.271701,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1989,"B4-D102-E1-F0-fla-5"
"23478",37312.8,7759.62,0.114,16466.2,11798.4,0.265568,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1990,"B4-D102-E1-F0-fla-5"
"23479",39617.4,12547.9,0.114,18078.2,8448.17,0.258423,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1991,"B4-D102-E1-F0-fla-5"
"23480",39521.6,8162.08,0.114,17954.9,17625,0.257608,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1992,"B4-D102-E1-F0-fla-5"
"23481",37041.9,37435.3,0.114,16783.7,23757.2,0.256958,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1993,"B4-D102-E1-F0-fla-5"
"23482",33435.3,25483.9,0.114,15263.8,10792.6,0.254032,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1994,"B4-D102-E1-F0-fla-5"
"23483",31765.4,9016.01,0.114,14849.6,13937.9,0.248187,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1995,"B4-D102-E1-F0-fla-5"
"23484",32056,17673.7,0.114,15691.7,18307.1,0.237481,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1996,"B4-D102-E1-F0-fla-5"
"23485",31462.1,31176,0.114,15838.8,19198.2,0.228903,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1997,"B4-D102-E1-F0-fla-5"
"23486",30060.8,13746.7,0.114,15775.7,19366.5,0.219617,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1998,"B4-D102-E1-F0-fla-5"
"23487",29863.5,50023.8,0.114,16307.8,25173.8,0.210909,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",1999,"B4-D102-E1-F0-fla-5"
"23488",29796.5,33548.8,0.114,17297.2,18332.5,0.200839,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2000,"B4-D102-E1-F0-fla-5"
"23489",31690.4,40842.7,0.114,18576.9,44635.9,0.204327,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2001,"B4-D102-E1-F0-fla-5"
"23490",35112.4,34488.7,0.114,20216.2,52875.6,0.209556,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2002,"B4-D102-E1-F0-fla-5"
"23491",38738.6,146321,0.114,21573.7,51652.6,0.20834,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2003,"B4-D102-E1-F0-fla-5"
"23492",41879.9,14641,0.114,25447.1,17272.4,0.195331,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2004,"B4-D102-E1-F0-fla-5"
"23493",52897.4,16602.4,0.114,31808.1,23804.6,0.201754,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2005,"B4-D102-E1-F0-fla-5"
"23494",62998.1,6864.64,0.114,37651.2,29764.8,0.195537,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2006,"B4-D102-E1-F0-fla-5"
"23495",64508.7,94781.1,0.114,39149.6,29349,0.187961,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2007,"B4-D102-E1-F0-fla-5"
"23496",60012,72132,0.114,38586.2,25999.6,0.179193,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2008,"B4-D102-E1-F0-fla-5"
"23497",59456.3,13843,0.114,38255,26048.8,0.190391,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2009,"B4-D102-E1-F0-fla-5"
"23498",64505.7,17025,0.114,37606.7,18454.9,0.210131,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2010,"B4-D102-E1-F0-fla-5"
"23499",66481.4,26792.5,0.114,36065.3,16131.9,0.217068,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2011,"B4-D102-E1-F0-fla-5"
"23500",63231.7,55916.7,0.114,34239.7,28862,0.213992,"B4-D102-E1-F0-fla",5,"B4","D102","E1","F0","fla",2012,"B4-D102-E1-F0-fla-5"
"23501",89074.5,8043.48,0,102688,24110.7,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1913,"B4-D102-E1-F0-fla-6"
"23502",89074.5,20378.8,0,102688,23875.3,0,"B4-D102-E1-F0-fla",6,"B4","D102","E1","F0","fla",1914,"B4-D102-E1-F0-fla-6"
