"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","A","B","E","F","I","L","R","X","species","max_grad","version","RunTime","hessian","ID"
"110",1417800000,164206000,4084470000,0.517873800027911,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,150027000,-134.921,1.38945e-06,0,-189.43,NA,NA,7.78358e-06,0.000271624,NA,NA,NA,NA,NA,54.2586,0,0,0,0,0,1416930000,159782000,4080960000,0.580059593821062,0,0.2,20.7733,138.25,0.176818,0.137832,0.0677921,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6856,0.65,0.4,0,0,0,0,0,-0.159769,0,50.7832,-3,4.98924,15,-999,-999,58.1708,-4,8.15504,14,-99,99,150027000,462.442,4.75951e-18,0,-16.732,NA,NA,239.829,280.347,NA,NA,NA,NA,NA,-41.0704,0,0.0674912,0.00134982,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",10,"A0","B3","E1","F0","I0","L0","R0","X0","cos",5.72562e-06,"#V3.24O",0.0180555555555556,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-10"
"111",1417800000,164206000,4084470000,0.529799459905447,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,151509000,-146.418,1.1759e-06,0,-189.43,NA,NA,7.75798e-06,0.000268213,NA,NA,NA,NA,NA,42.7618,0,0,0,0,0,1410300000,163268000,4049510000,0.535343782334159,0,0.2,17.3192,132.601,0.217727,0.097974,0.11494,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6129,0.65,0.4,0,0,0,0,0,0.093531,0,43.9741,-3,4.32818,15,-999,-999,33.2523,-4,3.09155,14,-99,99,151509000,439.538,9.61961e-17,0,-19.0314,NA,NA,245.429,264.273,NA,NA,NA,NA,NA,-51.2742,0,0.139054,0.00278108,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",11,"A0","B3","E1","F0","I0","L0","R0","X0","cos",2.49526e-05,"#V3.24O",0.0194444444444444,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-11"
"112",1417800000,164206000,4084470000,0.661894933736813,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,187850000,-131.227,8.79262e-07,0,-189.43,NA,NA,8.07664e-06,0.000291295,NA,NA,NA,NA,NA,57.9527,0,0,0,0,0,1601790000,191237000,4623360000,0.568610274778516,0,0.2,18.38,128.123,0.220774,0.118968,0.081046,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8404,0.65,0.4,0,0,0,0,0,-0.0922335,0,51.0112,-3,5.23756,15,-999,-999,31.9133,-4,2.00749,14,-99,99,187850000,472.621,2.09482e-18,0,-15.3105,NA,NA,246.892,284.415,NA,NA,NA,NA,NA,-43.5141,0,0.135794,0.00271589,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",12,"A0","B3","E1","F0","I0","L0","R0","X0","cos",7.12238e-05,"#V3.24O",0.0186111111111111,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-12"
"113",1417800000,164206000,4084470000,0.495743633812955,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,142166000,-143.155,9.56966e-07,0,-189.43,NA,NA,7.68884e-06,0.000257536,NA,NA,NA,NA,NA,46.0246,0,0,0,0,0,1544250000,183844000,4463680000,0.560568857982651,0,0.2,20.451,128.034,0.209963,0.0818602,0.104848,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8293,0.65,0.4,0,0,0,0,0,-0.154274,0,53.2236,-3,5.30065,15,-999,-999,42.9511,-4,5.36879,14,-99,99,142166000,441.261,2.13718e-17,0,-19.6592,NA,NA,230.944,271.087,NA,NA,NA,NA,NA,-41.202,0,0.0890429,0.00178086,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",13,"A0","B3","E1","F0","I0","L0","R0","X0","cos",9.34801e-06,"#V3.24O",0.0175,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-13"
"114",1417800000,164206000,4084470000,0.519842231672653,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,148367000,-151.8,9.31322e-07,0,-189.43,NA,NA,7.68467e-06,0.000254262,NA,NA,NA,NA,NA,37.3791,0,0,0,0,0,1505970000,169618000,4326420000,0.431733396202865,0,0.2,20.6706,139.393,0.183917,0.0891313,0.0658787,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6885,0.65,0.4,0,0,0,0,0,0.0693506,0,54.4389,-3,5.4692,15,-999,-999,37.8524,-4,3.82509,14,-99,99,148367000,473.483,1.19377e-16,0,-18.0526,NA,NA,267.896,274.646,NA,NA,NA,NA,NA,-51.1126,0,0.103259,0.00206519,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",14,"A0","B3","E1","F0","I0","L0","R0","X0","cos",1.79708e-05,"#V3.24O",0.0183333333333333,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-14"
"115",1417800000,164206000,4084470000,0.436511958711901,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,126311000,-140.682,1.03589e-06,0,-189.43,NA,NA,7.66378e-06,0.000264057,NA,NA,NA,NA,NA,48.4975,0,0,0,0,0,1352640000,152551000,3893290000,0.401685977669272,0,0.2,21.4806,136.757,0.178505,0.105182,0.0757689,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6555,0.65,0.4,0,0,0,0,0,0.166723,0,52.675,-3,5.27369,15,-999,-999,59.7516,-4,8.07781,14,-99,99,126311000,482.639,1.46198e-16,0,-15.1641,NA,NA,262.061,280.194,NA,NA,NA,NA,NA,-44.5159,0,0.0627699,0.0012554,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",15,"A0","B3","E1","F0","I0","L0","R0","X0","cos",7.06586e-05,"#V3.24O",0.983333333333333,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-15"
"116",1417800000,164206000,4084470000,0.729296579482773,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,212389000,-138.551,1.08286e-06,0,-189.43,NA,NA,7.97911e-06,0.000283755,NA,NA,NA,NA,NA,50.6279,0,0,0,0,0,1543510000,175970000,4444740000,0.534073984080059,0,0.2,21.4968,135.718,0.184705,0.0824537,0.0991096,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7694,0.65,0.4,0,0,0,0,0,0.0402615,0,54.8587,-3,5.47503,15,-999,-999,42.2485,-4,5.37212,14,-99,99,212389000,481.309,2.62946e-17,0,-12.5381,NA,NA,232.297,309.918,NA,NA,NA,NA,NA,-48.4583,0,0.0878945,0.00175789,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",16,"A0","B3","E1","F0","I0","L0","R0","X0","cos",7.75833e-06,"#V3.24O",0.966666666666667,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-16"
"117",1417800000,164206000,4084470000,0.502944078423884,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,143252000,-147.801,8.7434e-07,0,-189.43,NA,NA,7.70532e-06,0.000267429,NA,NA,NA,NA,NA,41.3784,0,0,0,0,0,1630460000,189754000,4697700000,0.500704600123465,0,0.2,19.9671,130.999,0.204889,0.0864273,0.107525,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8379,0.65,0.4,0,0,0,0,0,0.00759233,0,50.0216,-3,4.97764,15,-999,-999,47.7085,-4,6.62561,14,-99,99,143252000,453.725,5.07425e-18,0,-17.9313,NA,NA,240.671,280.024,NA,NA,NA,NA,NA,-49.1236,0,0.0834006,0.00166801,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",17,"A0","B3","E1","F0","I0","L0","R0","X0","cos",9.66154e-05,"#V3.24O",0.95,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-17"
"118",1417800000,164206000,4084470000,0.571104696570179,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,162782000,-136.739,9.39164e-07,0,-189.43,NA,NA,7.88308e-06,0.000257557,NA,NA,NA,NA,NA,52.4407,0,0,0,0,0,1555270000,179481000,4473410000,0.557916667598096,0,0.2,19.8031,132.945,0.204675,0.0767741,0.105203,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7503,0.65,0.4,0,0,0,0,0,-0.0763005,0,49.9285,-3,4.99404,15,-999,-999,60.8336,-4,13.7258,14,-99,99,162782000,467.563,9.23058e-18,0,-13.4304,NA,NA,248.846,278.613,NA,NA,NA,NA,NA,-46.5346,0,0.0674659,0.00134932,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",18,"A0","B3","E1","F0","I0","L0","R0","X0","cos",8.74737e-05,"#V3.24O",0.0191666666666667,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-18"
"119",1417800000,164206000,4084470000,0.439187948497602,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,125977000,-118.353,1.17872e-06,0,-189.43,NA,NA,7.83603e-06,0.000279602,NA,NA,NA,NA,NA,70.8261,0,0,0,0,0,1430420000,164317000,4111760000,0.560917952409674,0,0.2,18.4305,134.269,0.200648,0.105285,0.0825588,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6743,0.65,0.4,0,0,0,0,0,-0.188514,0,53.1734,-3,5.51195,15,-999,-999,34.5938,-4,3.42701,14,-99,99,125977000,478.112,2.38953e-17,0,-15.9989,NA,NA,252.53,277.522,NA,NA,NA,NA,NA,-36.0586,0,0.115448,0.00230897,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",19,"A0","B3","E1","F0","I0","L0","R0","X0","cos",5.51251e-05,"#V3.24O",0.0183333333333333,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-19"
"120",1417800000,164206000,4084470000,0.376337688855592,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,110330000,-132.752,1.37553e-06,0,-189.43,NA,NA,7.70986e-06,0.000265427,NA,NA,NA,NA,NA,56.427,0,0,0,0,0,1343390000,153665000,3872130000,0.414107997407112,0,0.2,20.177,136.096,0.184467,0.112522,0.0791337,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6415,0.65,0.4,0,0,0,0,0,0.0644937,0,53.2836,-3,5.27725,15,-999,-999,53.6907,-4,8.54551,14,-99,99,110330000,501.084,9.66584e-18,0,-13.0301,NA,NA,257.435,301.487,NA,NA,NA,NA,NA,-44.8771,0,0.0676343,0.00135269,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",20,"A0","B3","E1","F0","I0","L0","R0","X0","cos",8.01416e-05,"#V3.24O",0.0191666666666667,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-20"
"121",1417800000,164206000,4084470000,0.425413823580538,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,123101000,-138.628,9.60015e-07,0,-189.43,NA,NA,7.65746e-06,0.000265306,NA,NA,NA,NA,NA,50.5516,0,0,0,0,0,1389800000,164234000,4008200000,0.489127289057432,0,0.2,19.6487,128.263,0.214424,0.0676954,0.120283,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6978,0.65,0.4,0,0,0,0,0,-0.172571,0,53.0186,-3,5.38998,15,-999,-999,52.7938,-4,8.13041,14,-99,99,123101000,482.112,1.00222e-17,0,-13.771,NA,NA,237.595,304.337,NA,NA,NA,NA,NA,-46.1191,0,0.0691276,0.00138255,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",21,"A0","B3","E1","F0","I0","L0","R0","X0","cos",8.96266e-05,"#V3.24O",0.0188888888888889,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-21"
"122",1417800000,164206000,4084470000,0.435613433321826,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,124566000,-127.599,1.02153e-06,0,-189.43,NA,NA,7.86376e-06,0.000278572,NA,NA,NA,NA,NA,61.58,0,0,0,0,0,1568710000,180498000,4518850000,0.524290472133397,0,0.2,21.422,130.881,0.194576,0.078385,0.10259,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8412,0.65,0.4,0,0,0,0,0,-0.303876,0,50.8708,-3,5.11679,15,-999,-999,54.8292,-4,13.2057,14,-99,99,124566000,490.082,1.50616e-18,0,-16.1967,NA,NA,238.505,308.586,NA,NA,NA,NA,NA,-40.8846,0,0.0708414,0.00141683,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",22,"A0","B3","E1","F0","I0","L0","R0","X0","cos",6.32652e-05,"#V3.24O",0.0188888888888889,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-22"
"123",1417800000,164206000,4084470000,0.562212477995921,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,161022000,-147.884,1.46367e-06,0,-189.43,NA,NA,7.82962e-06,0.000259281,NA,NA,NA,NA,NA,41.2949,0,0,0,0,0,1480510000,174394000,4272280000,0.560705290851723,0,0.2,18.816,130.101,0.208108,0.111691,0.0916297,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.763,0.65,0.4,0,0,0,0,0,-0.0387098,0,51.6428,-3,5.21352,15,-999,-999,34.7393,-4,3.08113,14,-99,99,161022000,469.971,5.76873e-18,0,-12.0116,NA,NA,254.454,274.821,NA,NA,NA,NA,NA,-47.4142,0,0.119394,0.00238789,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",23,"A0","B3","E1","F0","I0","L0","R0","X0","cos",3.80317e-05,"#V3.24O",0.9,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-23"
"124",1417800000,164206000,4084470000,0.590681287902714,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,167437000,-140.205,8.65642e-07,0,-189.43,NA,NA,7.94273e-06,0.000279026,NA,NA,NA,NA,NA,48.974,0,0,0,0,0,1485670000,173506000,4279340000,0.515105133034533,0,0.2,19.8551,129.687,0.209814,0.0891976,0.119889,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7461,0.65,0.4,0,0,0,0,0,-0.0293887,0,49.8901,-3,5.05593,15,-999,-999,39.8272,-4,5.03337,14,-99,99,167437000,437.707,2.73977e-17,0,-8.85919,NA,NA,234.408,263.048,NA,NA,NA,NA,NA,-50.9936,0,0.101506,0.00203011,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",24,"A0","B3","E1","F0","I0","L0","R0","X0","cos",0.000652395,"#V3.24O",0.0202777777777778,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-24"
"125",1417800000,164206000,4084470000,0.438397148222413,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,124258000,-130.244,1.40246e-06,0,-189.43,NA,NA,7.71904e-06,0.000276728,NA,NA,NA,NA,NA,58.9351,0,0,0,0,0,1385500000,157739000,3983530000,0.514131938255768,0,0.2,19.8583,134.404,0.192573,0.104966,0.0857931,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6654,0.65,0.4,0,0,0,0,0,-0.127766,0,51.0466,-3,5.21329,15,-999,-999,52.4564,-4,6.76735,14,-99,99,124258000,455.367,7.52019e-18,0,-14.7902,NA,NA,251.98,262.284,NA,NA,NA,NA,NA,-44.1828,0,0.0746864,0.00149373,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B3-E1-F0-I0-L0-R0-X0-cos",25,"A0","B3","E1","F0","I0","L0","R0","X0","cos",9.96978e-05,"#V3.24O",0.983333333333333,FALSE,"A0-B3-E1-F0-I0-L0-R0-X0-cos-25"
"126",1417800000,164206000,4084470000,0.440872377566734,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,126874000,-128.042,1.02775e-06,0,-189.43,NA,NA,7.80408e-06,0.000271441,NA,NA,NA,NA,NA,61.1375,0,0,0,0,0,1236230000,143312000,3550870000,0.322321008654217,0,0.2,19.3263,135.823,0.215075,0.0681412,0.0903556,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.4211,0.65,0.4,0,0,0,0,0,0.407047,0,48.1057,-3,4.75734,15,-999,-999,47.9114,-4,6.30455,14,-99,99,126874000,155.707,3.06302e-15,0,-17.21,NA,NA,230.684,NA,NA,NA,NA,NA,NA,-57.8558,0,0.0872863,0.00174573,0,0,NA,NA,NA,NA,NA,NA,NA,"A1-B3-E1-F0-I0-L0-R0-X0-cos",1,"A1","B3","E1","F0","I0","L0","R0","X0","cos",0.00028145,"#V3.24O",0.0205555555555556,FALSE,"A1-B3-E1-F0-I0-L0-R0-X0-cos-1"
"127",1417800000,164206000,4084470000,0.518603392851459,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,146028000,-135.414,1.04134e-06,0,-189.43,NA,NA,7.82084e-06,0.000266098,NA,NA,NA,NA,NA,53.7653,0,0,0,0,0,1437300000,166172000,4126500000,0.53362171331637,0,0.2,19.3958,133.3,0.215743,0.0568987,0.0958793,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6225,0.65,0.4,0,0,0,0,0,0.0819935,0,41.1022,-3,3.746,15,-999,-999,38.9441,-4,4.31635,14,-99,99,146028000,152.219,2.316e-16,0,-13.1379,NA,NA,226.523,NA,NA,NA,NA,NA,NA,-61.2949,0,0.125768,0.00251536,0,0,NA,NA,NA,NA,NA,NA,NA,"A1-B3-E1-F0-I0-L0-R0-X0-cos",2,"A1","B3","E1","F0","I0","L0","R0","X0","cos",0.000143992,"#V3.24O",0.0194444444444444,FALSE,"A1-B3-E1-F0-I0-L0-R0-X0-cos-2"
"128",1417800000,164206000,4084470000,0.435814193763206,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,124392000,-133.337,1.25953e-06,0,-189.43,NA,NA,7.62744e-06,0.000267342,NA,NA,NA,NA,NA,55.8427,0,0,0,0,0,1389370000,156317000,3984950000,0.443074568062335,0,0.2,20.5258,138.639,0.190761,0.0784768,0.073544,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.5858,0.65,0.4,0,0,0,0,0,0.193469,0,53.5265,-3,5.47667,15,-999,-999,58.8849,-4,12.4309,14,-99,99,124392000,157.642,2.71526e-15,0,-15.7702,NA,NA,234.2,NA,NA,NA,NA,NA,NA,-60.8499,0,0.0614059,0.00122812,0,0,NA,NA,NA,NA,NA,NA,NA,"A1-B3-E1-F0-I0-L0-R0-X0-cos",3,"A1","B3","E1","F0","I0","L0","R0","X0","cos",4.09123e-05,"#V3.24O",0.0177777777777778,FALSE,"A1-B3-E1-F0-I0-L0-R0-X0-cos-3"
"129",1417800000,164206000,4084470000,0.446765431010633,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,130981000,-137.064,9.82349e-07,0,-189.43,NA,NA,7.65404e-06,0.000260054,NA,NA,NA,NA,NA,52.1152,0,0,0,0,0,1401010000,160701000,4021890000,0.400170069295779,0,0.2,20.2535,135.048,0.206771,0.0543143,0.0968602,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.5906,0.65,0.4,0,0,0,0,0,0.259624,0,51.4585,-3,5.23793,15,-999,-999,46.0801,-4,6.13962,14,-99,99,130981000,143.295,1.38239e-15,0,-15.4093,NA,NA,217.274,NA,NA,NA,NA,NA,NA,-58.6554,0,0.0841772,0.00168354,0,0,NA,NA,NA,NA,NA,NA,NA,"A1-B3-E1-F0-I0-L0-R0-X0-cos",4,"A1","B3","E1","F0","I0","L0","R0","X0","cos",7.51802e-05,"#V3.24O",0.95,FALSE,"A1-B3-E1-F0-I0-L0-R0-X0-cos-4"
